,Date,SKU,Name,Brand,Average Rating,Rating Count,sponsored,price,Sales Price,Express,Link
53,20-Dec-2024,Z6D22140BD4A5A326AA84Z,"RIOXS Thick Yoga Mat with Carrier Strap, Non-Slip High-density Exercise Mat, Pilates Fitness Mat, Non-toxic Odorless Mat, Easy to Store and Clean, 183*61*0.6cm ",RIOXS,5.0,1,N,0.0,59.0,Y,https://www.noon.com/uae-en/thick-yoga-mat-with-carrier-strap-non-slip-high-density-exercise-mat-pilates-fitness-mat-non-toxic-odorless-mat-easy-to-store-and-clean-183-61-0-6cm/Z6D22140BD4A5A326AA84Z/p/?o=z6d22140bd4a5a326aa84z-1
54,20-Dec-2024,N16273364A,Emfil Yoga Mat Blue 62.6cm 62.6cm ,Emfil,4.5,366,N,40.0,36.85,Y,https://www.noon.com/uae-en/yoga-mat-blue-62-6cm-62-6cm/N16273364A/p/?o=f1c2f07384046eef
55,20-Dec-2024,N16529626A,body heart Yoga Ball With Air Pump - 85 cm 85cm ,body,3.9,76,N,0.0,66.0,Y,https://www.noon.com/uae-en/yoga-ball-with-air-pump-85-cm-85cm/N16529626A/p/?o=fabc4977a532c0ba
56,20-Dec-2024,ZB6E61CE23B29DAF85955Z,"MahMir MahMir® Yoga Cork Block – Supportive, Sustainable Cork with Non-Slip Surface, Exercise Accessory for Yoga, Pilates, and General Fitness, Natural Cork Blocks Size 9""x6""x3"" (2pcs pack) ",MahMir,4.7,4,N,69.95,59.95,NA,https://www.noon.com/uae-en/mahmir-yoga-cork-block-supportive-sustainable-cork-with-non-slip-surface-exercise-accessory-for-yoga-pilates-and-general-fitness-natural-cork-blocks-size-9-x6-x3-2pcs-pack/ZB6E61CE23B29DAF85955Z/p/?o=fae71ce02e9b7d0e
57,20-Dec-2024,Z549615CC1C4033D14D98Z,"NNEWVANTE Nnewvante Silk Sleep Mask, 2 Pack 100% Real Natural Pure Silk Eye Mask with Adjustable Strap, Eye Mask for Sleeping, Eye Sleep Shade Cover, Blocks Light Reduces Puffy Eyes Gifts ",NNEWVANTE,3.5,5,N,35.95,23.95,Y,https://www.noon.com/uae-en/nnewvante-silk-sleep-mask-2-pack-100-real-natural-pure-silk-eye-mask-with-adjustable-strap-eye-mask-for-sleeping-eye-sleep-shade-cover-blocks-light-reduces-puffy-eyes-gifts/Z549615CC1C4033D14D98Z/p/?o=z549615cc1c4033d14d98z-1
58,20-Dec-2024,Z274EF3F6E0CF52B104EEZ,UKR UKR Tri-Fold Portable Non-Slip Yoga Mat Fitness Mat Gym Mat Travel Exercise Training Aerobic Mat Fitness Gym & Gymnastics Balance Padded Mat Blue (186*61*6cm) ,UKR,0.0,0,N,139.0,129.95,Y,https://www.noon.com/uae-en/ukr-tri-fold-portable-non-slip-yoga-mat-fitness-mat-gym-mat-travel-exercise-training-aerobic-mat-fitness-gym-gymnastics-balance-padded-mat-blue-186-61-6cm/Z274EF3F6E0CF52B104EEZ/p/?o=z274ef3f6e0cf52b104eez-1
59,20-Dec-2024,ZFC106593CE0107C71748Z,"ROBUST Robust TPE Yoga Mat, Pilates Double Layer Anti-Slip Eco-Friendly Texture Surface (Size 183cmx 61cm) SGS Certified Position Liens & Hanging Band, Home/Gym Workout Sports Exercise Sports Mattress-Red ",ROBUST,4.9,5,N,83.95,68.95,Y,https://www.noon.com/uae-en/robust-tpe-yoga-mat-pilates-double-layer-anti-slip-eco-friendly-texture-surface-size-183cmx-61cm-sgs-certified-position-liens-hanging-band-home-gym-workout-sports-exercise-sports-mattress-red/ZFC106593CE0107C71748Z/p/?o=zfc106593ce0107c71748z-1
60,20-Dec-2024,Z880BC1691FBB2A8BFF1FZ,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners  Dark Green+Light Green ,MahMir,4.7,7,N,69.95,49.95,Y,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-dark-green-light-green/Z880BC1691FBB2A8BFF1FZ/p/?o=z880bc1691fbb2a8bff1fz-1
61,20-Dec-2024,ZE5D7520215AA49D4ED49Z,"TYCOM Tycom Resistance Loop Bands- Resistance Exercise Bands Set Workout Bands Flex bands for Home Fitness, Stretching, Strength Training, Physical Therapy, Yoga ",TYCOM,5.0,3,N,49.0,28.6,Y,https://www.noon.com/uae-en/tycom-resistance-loop-bands-resistance-exercise-bands-set-workout-bands-flex-bands-for-home-fitness-stretching-strength-training-physical-therapy-yoga/ZE5D7520215AA49D4ED49Z/p/?o=ze5d7520215aa49d4ed49z-1
62,20-Dec-2024,N11005261A,BODY SCULPTURE Yoga Mat ,BODY,4.2,17,N,100.0,43.15,NA,https://www.noon.com/uae-en/yoga-mat/N11005261A/p/?o=af6756758cf728ea
63,20-Dec-2024,N39802894A,Kanteen Store Anti-Burst Yoga Ball With Hand Pump 75cm ,Kanteen,4.2,15,N,0.0,48.95,Y,https://www.noon.com/uae-en/anti-burst-yoga-ball-with-hand-pump-75cm/N39802894A/p/?o=bb790ca16230a70f
64,20-Dec-2024,N49111522A,Kanteen Store Anti Burst Gym Ball 65Cm Fitness Yoga Exercise Home Pregnancy Birthing Ball 65cm ,Kanteen,4.3,62,N,31.35,26.5,Y,https://www.noon.com/uae-en/anti-burst-gym-ball-65cm-fitness-yoga-exercise-home-pregnancy-birthing-ball-65cm/N49111522A/p/?o=a720554e130b471f
65,20-Dec-2024,Z288231EEFD4008FE0C11Z,RIOXS 5 Pairs Yoga Socks For Women Non-Slip Grips & Straps Non Slip Socks For Yoga Pilates Ideal For Pilates Ballet Dance Barefoot Workout ,RIOXS,0.0,0,N,99.0,46.05,NA,https://www.noon.com/uae-en/5-pairs-yoga-socks-for-women-non-slip-grips-straps-non-slip-socks-for-yoga-pilates-ideal-for-pilates-ballet-dance-barefoot-workout/Z288231EEFD4008FE0C11Z/p/?o=z288231eefd4008fe0c11z-1
66,20-Dec-2024,Z221CC6C77CF371DDC115Z,Muyixin 6 Pairs Anti Slip Socks Women Pilates Grip Socks for Sports Yoga Barre ,Muyixin,0.0,0,N,126.9,75.9,Y,https://www.noon.com/uae-en/6-pairs-anti-slip-socks-women-pilates-grip-socks-for-sports-yoga-barre/Z221CC6C77CF371DDC115Z/p/?o=z221cc6c77cf371ddc115z-1
67,20-Dec-2024,Z32CADD1858C6D6393BC3Z,"Eworld Anti-slip Yoga Sports and Exercise Mat with Carrying Strap Water Repellent Moisture Proof for Home and Gym, Grey ",Eworld,0.0,0,Y,0.0,34.95,Y,https://www.noon.com/uae-en/anti-slip-yoga-sports-and-exercise-mat-with-carrying-strap-water-repellent-moisture-proof-for-home-and-gym-grey/Z32CADD1858C6D6393BC3Z/p/?o=z32cadd1858c6d6393bc3z-1
68,20-Dec-2024,Z249EBB45716CC045A863Z,"Lemon 4-Pair Non-slip Yoga Socks, Cotton Pilates Socks with Straps, Breathable&Moisture-Wicking&Machine-Washable, Ideal for Yoga/Pilates/Ballet/Dance/Workout (Pink+Black+Grey+Brown, Fit Size 36-42) ",Lemon,0.0,0,Y,56.0,39.2,Y,https://www.noon.com/uae-en/4-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-brown-fit-size-36-42/Z249EBB45716CC045A863Z/p/?o=z249ebb45716cc045a863z-1
69,20-Dec-2024,Z2F9046D53376D3F6A8B7Z,YQbest Yoga Barre Socks Non Slip Anti Skid Sticky Silicone Grips Cotton for Pilates Gym Pure Ballet Dance Barefoot Workout Ankle Multiuse Black Grey Skin Color 3Pcs ,YQbest,0.0,0,Y,69.0,48.0,Y,https://www.noon.com/uae-en/yoga-barre-socks-non-slip-anti-skid-sticky-silicone-grips-cotton-for-pilates-gym-pure-ballet-dance-barefoot-workout-ankle-multiuse-black-grey-skin-color-3pcs/Z2F9046D53376D3F6A8B7Z/p/?o=z2f9046d53376d3f6a8b7z-1
70,20-Dec-2024,ZC40EA8B4693C1223B885Z,RATSAW High Density Yoga Foam Roller for Back Legs Exercise Massage Muscle Recovery and for Pain Relief Great for Fitness Enthusiasts of all Levels 60Cm Perfect for Developing Core and Stamina ,RATSAW,4.3,3,N,137.0,69.0,Y,https://www.noon.com/uae-en/high-density-yoga-foam-roller-for-back-legs-exercise-massage-muscle-recovery-and-for-pain-relief-great-for-fitness-enthusiasts-of-all-levels-60cm-perfect-for-developing-core-and-stamina/ZC40EA8B4693C1223B885Z/p/?o=zc40ea8b4693c1223b885z-1
71,20-Dec-2024,ZA20A29558D85EF0EDB9EZ,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag, navy blue classic style Topic: ",Longchamp,0.0,0,N,399.9,156.85,Y,https://www.noon.com/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-navy-blue-classic-style-topic/ZA20A29558D85EF0EDB9EZ/p/?o=za20a29558d85ef0edb9ez-1
72,20-Dec-2024,Z26D85EAC144F1FA830BDZ,"Vparty Thick Yoga Mat for Home Workout,183x61x0.6cm Non-Slip Exercise Fitness Yoga Mats,Eco-Friendly TPE Exercise Mats for Home Workout with strap & Carrying Bag ",Vparty,5.0,3,Y,69.95,59.9,N,https://www.noon.com/uae-en/thick-yoga-mat-for-home-workout-183x61x0-6cm-non-slip-exercise-fitness-yoga-mats-eco-friendly-tpe-exercise-mats-for-home-workout-with-strap-carrying-bag/Z26D85EAC144F1FA830BDZ/p/?o=z26d85eac144f1fa830bdz-1
73,20-Dec-2024,ZE5D7520215AA49D4ED49Z,"TYCOM Tycom Resistance Loop Bands- Resistance Exercise Bands Set Workout Bands Flex bands for Home Fitness, Stretching, Strength Training, Physical Therapy, Yoga ",TYCOM,5.0,3,Y,49.0,28.6,Y,https://www.noon.com/uae-en/tycom-resistance-loop-bands-resistance-exercise-bands-set-workout-bands-flex-bands-for-home-fitness-stretching-strength-training-physical-therapy-yoga/ZE5D7520215AA49D4ED49Z/p/?o=ze5d7520215aa49d4ed49z-1
74,20-Dec-2024,Z1FFBA90CF03B4E1CDF5CZ,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Light Blue) ",MahMir,3.4,3,Y,0.0,29.95,Y,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-light-blue/Z1FFBA90CF03B4E1CDF5CZ/p/?o=z1ffba90cf03b4e1cdf5cz-1
75,20-Dec-2024,Z798FC1A11A054EC807C5Z,"Longchamp Longchamp Women's Mini Makeup Bag, Handbag, Shoulder Bag Black Classic（Strapless） ",Longchamp,0.0,0,N,399.9,143.05,Y,https://www.noon.com/uae-en/longchamp-women-s-mini-makeup-bag-handbag-shoulder-bag-black-classic-strapless/Z798FC1A11A054EC807C5Z/p/?o=z798fc1a11a054ec807c5z-1
76,20-Dec-2024,N16529620A,body heart Yoga Ball With Air Pump - 75 cm 75cm 75cm ,body,4.1,64,N,0.0,66.0,Y,https://www.noon.com/uae-en/yoga-ball-with-air-pump-75-cm-75cm-75cm/N16529620A/p/?o=bf3f0c7df2243ebc
77,20-Dec-2024,ZE3AE3C2A87B662CA54F9Z,Gaiam 6Mm Premium Tribal Wisdom Yoga Mat ,Gaiam,0.0,0,N,180.0,50.0,Y,https://www.noon.com/uae-en/6mm-premium-tribal-wisdom-yoga-mat/ZE3AE3C2A87B662CA54F9Z/p/?o=ze3ae3c2a87b662ca54f9z-1
78,20-Dec-2024,Z05402886C913AB3EEB09Z,SYOSI Resistance Bands Professional Exercise Bands Long Natural Latex Elastic Bands ,SYOSI,4.7,13,N,32.7,31.9,NA,https://www.noon.com/uae-en/resistance-bands-professional-exercise-bands-long-natural-latex-elastic-bands/Z05402886C913AB3EEB09Z/p/?o=e49140bbbf45dedc
79,20-Dec-2024,Z0B890FB207D88CE803BCZ,Reebok Yoga Mat - 4MM ,Reebok,5.0,1,N,100.0,59.0,Y,https://www.noon.com/uae-en/yoga-mat-4mm/Z0B890FB207D88CE803BCZ/p/?o=z0b890fb207d88ce803bcz-1
80,20-Dec-2024,Z549615CC1C4033D14D98Z,"NNEWVANTE Nnewvante Silk Sleep Mask, 2 Pack 100% Real Natural Pure Silk Eye Mask with Adjustable Strap, Eye Mask for Sleeping, Eye Sleep Shade Cover, Blocks Light Reduces Puffy Eyes Gifts ",NNEWVANTE,3.5,5,Y,35.95,23.95,Y,https://www.noon.com/uae-en/nnewvante-silk-sleep-mask-2-pack-100-real-natural-pure-silk-eye-mask-with-adjustable-strap-eye-mask-for-sleeping-eye-sleep-shade-cover-blocks-light-reduces-puffy-eyes-gifts/Z549615CC1C4033D14D98Z/p/?o=z549615cc1c4033d14d98z-1
81,20-Dec-2024,ZE94894E319EC24478F43Z,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag black classic style ",Longchamp,0.0,0,Y,399.9,156.85,Y,https://www.noon.com/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-black-classic-style/ZE94894E319EC24478F43Z/p/?o=ze94894e319ec24478f43z-1
82,20-Dec-2024,Z4DDA125062C7766547DDZ,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners ( Purple + Pink) ,MahMir,4.5,24,N,69.95,49.95,Y,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-purple-pink/Z4DDA125062C7766547DDZ/p/?o=z4dda125062c7766547ddz-1
83,20-Dec-2024,Z182933F3500879193E71Z,"GROIC 6 Pack Puzzle Exercise Floor Mat, EVA Foam Mats with Interlocking Floor Tiles, 12'' x 12'' Foam Gym Mat, Protective Flooring Mats Interlocking for Home and Gym Equipment ",GROIC,3.0,3,N,200.0,52.3,Y,https://www.noon.com/uae-en/6-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment/Z182933F3500879193E71Z/p/?o=z182933f3500879193e71z-1
84,20-Dec-2024,Z7FEDE1D769E4F8A1187BZ,"RIOXS Thick Yoga Mat with Carrier Strap, Non-Slip High-density Exercise Mat, Pilates Fitness Mat, Non-toxic Odorless Mat, Easy to Store and Clean, 183*61*0.6cm ",RIOXS,4.5,2,N,110.0,51.15,Y,https://www.noon.com/uae-en/thick-yoga-mat-with-carrier-strap-non-slip-high-density-exercise-mat-pilates-fitness-mat-non-toxic-odorless-mat-easy-to-store-and-clean-183-61-0-6cm/Z7FEDE1D769E4F8A1187BZ/p/?o=z7fede1d769e4f8a1187bz-1
85,20-Dec-2024,ZD47F076F0E799BD13A58Z,"Generic 5 Packs Cooling Towel, Quick Dry Sports Towel for Yoga Fitness Golf Tennis Camping Games，Fitness Towel(30x80cm) ",Generic,0.0,0,Y,79.95,28.9,Y,https://www.noon.com/uae-en/5-packs-cooling-towel-quick-dry-sports-towel-for-yoga-fitness-golf-tennis-camping-games-fitness-towel-30x80cm/ZD47F076F0E799BD13A58Z/p/?o=zd47f076f0e799bd13a58z-1
86,20-Dec-2024,Z6744CF0C300C15718ECAZ,"GROIC 12 Pack Puzzle Exercise Floor Mat, EVA Foam Mats with Interlocking Floor Tiles, 12'' x 12'' Foam Gym Mat, Protective Flooring Mats Interlocking for Home and Gym Equipment ",GROIC,3.1,7,N,200.0,66.85,Y,https://www.noon.com/uae-en/12-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment/Z6744CF0C300C15718ECAZ/p/?o=z6744cf0c300c15718ecaz-1
87,20-Dec-2024,Z285982C81EF244313110Z,RollsTimi  5pcs Yoga Equipment Set Yoga Ball Exercise Gymnastic Fitness Pilates Ball Exercise Yoga Blocks Resistance Loop Band ,RollsTimi,0.0,0,N,59.0,44.5,Y,https://www.noon.com/uae-en/5pcs-yoga-equipment-set-yoga-ball-exercise-gymnastic-fitness-pilates-ball-exercise-yoga-blocks-resistance-loop-band/Z285982C81EF244313110Z/p/?o=z285982c81ef244313110z-1
88,20-Dec-2024,ZE4D54B66966654A0570FZ,"GROIC Yoga Mat, Extra Wide 72""x 31.9"" x 0.24"" Pilates Fitness Mats with Alignment Marks, Non Slip Fitness Yoga Mats, Exercise Mats for Yoga Pilates Home Floor Workout with Carrying Sling and Storage Bag ",GROIC,0.0,0,N,250.0,112.95,Y,https://www.noon.com/uae-en/yoga-mat-extra-wide-72-x-31-9-x-0-24-pilates-fitness-mats-with-alignment-marks-non-slip-fitness-yoga-mats-exercise-mats-for-yoga-pilates-home-floor-workout-with-carrying-sling-and-storage-bag/ZE4D54B66966654A0570FZ/p/?o=ze4d54b66966654a0570fz-1
89,20-Dec-2024,Z30868C98E61D2ABA2621Z,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Pink) ",MahMir,4.0,8,Y,0.0,29.95,Y,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-pink/Z30868C98E61D2ABA2621Z/p/?o=z30868c98e61d2aba2621z-1
90,20-Dec-2024,ZFC4F2BC1E9DC7B33305BZ,"Qiccijoo Qiccijoo Ankle Weights Set 1 Pair 4kg(8.8lb) Workout Ankle Weights for Women or Men Wrist Leg Weights for Fitness,Running,Walking,2*2kg(4.4lb) - Blue ",Qiccijoo,0.0,0,Y,0.0,89.0,Y,https://www.noon.com/uae-en/qiccijoo-ankle-weights-set-1-pair-4kg-8-8lb-workout-ankle-weights-for-women-or-men-wrist-leg-weights-for-fitness-running-walking-2-2kg-4-4lb-blue/ZFC4F2BC1E9DC7B33305BZ/p/?o=zfc4f2bc1e9dc7b33305bz-1
91,20-Dec-2024,Z4F92579021C1CA25613BZ,Align-Pilates Align-Pilates Leg Extensions for R8-Pro Pilates Reformer ,Align-Pilates,0.0,0,Y,250.0,230.0,Y,https://www.noon.com/uae-en/align-pilates-leg-extensions-for-r8-pro-pilates-reformer/Z4F92579021C1CA25613BZ/p/?o=z4f92579021c1ca25613bz-1
92,20-Dec-2024,ZFC4F2BC1E9DC7B33305BZ,"Qiccijoo Qiccijoo Ankle Weights Set 1 Pair 4kg(8.8lb) Workout Ankle Weights for Women or Men Wrist Leg Weights for Fitness,Running,Walking,2*2kg(4.4lb) - Blue ",Qiccijoo,0.0,0,N,0.0,89.0,Y,https://www.noon.com/uae-en/qiccijoo-ankle-weights-set-1-pair-4kg-8-8lb-workout-ankle-weights-for-women-or-men-wrist-leg-weights-for-fitness-running-walking-2-2kg-4-4lb-blue/ZFC4F2BC1E9DC7B33305BZ/p/?o=zfc4f2bc1e9dc7b33305bz-1
93,20-Dec-2024,Z3C8DAF40330507AC95A4Z,LACOSTE Lacoste Tote Bag Large Size Black Color ,LACOSTE,0.0,0,Y,299.0,152.75,Y,https://www.noon.com/uae-en/lacoste-tote-bag-large-size-black-color/Z3C8DAF40330507AC95A4Z/p/?o=z3c8daf40330507ac95a4z-1
94,20-Dec-2024,Z691A3B8C08D72CA569ECZ,"RIGID FITNESS Gym Cooling Towels (3-Pack) - Ice-Sensation Sweat Towel, Quick-Dry Microfiber Cloth for Exercise, Yoga, Running & More - High-Absorbency Cooling Towels for Intense Workouts (100x30cm) ",RIGID,4.3,12,N,69.0,49.75,Y,https://www.noon.com/uae-en/gym-cooling-towels-3-pack-ice-sensation-sweat-towel-quick-dry-microfiber-cloth-for-exercise-yoga-running-more-high-absorbency-cooling-towels-for-intense-workouts-100x30cm/Z691A3B8C08D72CA569ECZ/p/?o=z691a3b8c08d72ca569ecz-1
95,20-Dec-2024,Z6D2D9E0F1FF6C46DE776Z,"ZCM-HAPPY Yoga Mat with Straps, Non-Slip TPE Pilates Fitness Mat for Home Exercise and Meditation 183x61x0.6cm ",ZCM-HAPPY,5.0,1,N,0.0,44.0,Y,https://www.noon.com/uae-en/yoga-mat-with-straps-non-slip-tpe-pilates-fitness-mat-for-home-exercise-and-meditation-183x61x0-6cm/Z6D2D9E0F1FF6C46DE776Z/p/?o=z6d2d9e0f1ff6c46de776z-1
96,20-Dec-2024,Z40120C932C5F56D27AA1Z,Reebok Training Mat - 10Mm - Blue ,Reebok,0.0,0,N,135.0,91.0,Y,https://www.noon.com/uae-en/training-mat-10mm-blue/Z40120C932C5F56D27AA1Z/p/?o=z40120c932c5f56d27aa1z-1
97,20-Dec-2024,ZCAFC184D73864AC47048Z,GROIC 5Kg SandBell Sandbag Filled Exercise Pattern Workout Bag Use at Home Gym Equipment an Anywhere Sand Bag Kettlebell Ships Pre-Filled for Fitness ,GROIC,4.3,6,N,200.0,41.1,NA,https://www.noon.com/uae-en/5kg-sandbell-sandbag-filled-exercise-pattern-workout-bag-use-at-home-gym-equipment-an-anywhere-sand-bag-kettlebell-ships-pre-filled-for-fitness/ZCAFC184D73864AC47048Z/p/?o=bcbb5d70c1c86e0d
98,20-Dec-2024,Z2B5045D950DFD7AE4E59Z,"RIGID FITNESS 6mm Anti-Slip TPE Yoga Mat with Strap, Bag - Knee Support, Non-Slip, Lightweight for Yoga, Pilates, Fitness, Home Workouts 183*66 cm (Pink/Black) ",RIGID,4.6,23,N,89.95,79.75,Y,https://www.noon.com/uae-en/6mm-anti-slip-tpe-yoga-mat-with-strap-bag-knee-support-non-slip-lightweight-for-yoga-pilates-fitness-home-workouts-183-66-cm-pink-black/Z2B5045D950DFD7AE4E59Z/p/?o=z2b5045d950dfd7ae4e59z-1
99,20-Dec-2024,Z27B189348DAD2773CDD0Z,"RIGID FITNESS Microfiber Gym Towel - Face Towel, Yoga Towel - Quick Dry & High Absorbent Sweat Towel For Gym Exercises and Outdoor - Thick 400Gsm - 75x35cm-Blue ",RIGID,4.7,10,N,0.0,45.75,NA,https://www.noon.com/uae-en/microfiber-gym-towel-face-towel-yoga-towel-quick-dry-high-absorbent-sweat-towel-for-gym-exercises-and-outdoor-thick-400gsm-75x35cm-blue/Z27B189348DAD2773CDD0Z/p/?o=f5b7d1fb1532282d
100,20-Dec-2024,N12408307A,TA SPORTS EVA Yoga Mat ,TA,4.6,7,N,32.9,19.8,N,https://www.noon.com/uae-en/eva-yoga-mat/N12408307A/p/?o=bfbd6413ba62b54c
101,20-Dec-2024,Z08D5C014B433E9836595Z,"Vparty Thick Yoga Mat for Home Workout,183x61x0.6cm Non-Slip Exercise Fitness Yoga Mats,Eco-Friendly TPE Exercise Mats for Home Workout with strap & Carrying Bag ",Vparty,0.0,0,Y,69.95,59.9,N,https://www.noon.com/uae-en/thick-yoga-mat-for-home-workout-183x61x0-6cm-non-slip-exercise-fitness-yoga-mats-eco-friendly-tpe-exercise-mats-for-home-workout-with-strap-carrying-bag/Z08D5C014B433E9836595Z/p/?o=z08d5c014b433e9836595z-1
102,20-Dec-2024,ZA05E7D54EF2EA1894D67Z,COSCO Pack Of Two Premium Yoga Exercise Mats With Smart Carry Bags In Green And Violet Colours ,COSCO,0.0,0,N,140.0,45.0,Y,https://www.noon.com/uae-en/pack-of-two-premium-yoga-exercise-mats-with-smart-carry-bags-in-green-and-violet-colours/ZA05E7D54EF2EA1894D67Z/p/?o=za05e7d54ef2ea1894d67z-1
103,20-Dec-2024,Z35A4703AE4A213D971A7Z,Align-Pilates Align-Pilates Pro Soft Pilates Weights - Set of 2 x 0.5kg for Strength and Balance Training ,Align-Pilates,0.0,0,N,0.0,45.0,Y,https://www.noon.com/uae-en/align-pilates-pro-soft-pilates-weights-set-of-2-x-0-5kg-for-strength-and-balance-training/Z35A4703AE4A213D971A7Z/p/?o=z35a4703ae4a213d971a7z-1
104,20-Dec-2024,N34539042A,yoga mat Foldable Non-Slip Yoga Mat ,yoga,4.4,48,N,32.35,27.9,Y,https://www.noon.com/uae-en/foldable-non-slip-yoga-mat/N34539042A/p/?o=a271a7d3b1751a4c
105,20-Dec-2024,Z249EBB45716CC045A863Z,"Lemon 4-Pair Non-slip Yoga Socks, Cotton Pilates Socks with Straps, Breathable&Moisture-Wicking&Machine-Washable, Ideal for Yoga/Pilates/Ballet/Dance/Workout (Pink+Black+Grey+Brown, Fit Size 36-42) ",Lemon,0.0,0,N,56.0,39.2,Y,https://www.noon.com/uae-en/4-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-brown-fit-size-36-42/Z249EBB45716CC045A863Z/p/?o=z249ebb45716cc045a863z-1
106,20-Dec-2024,ZC7C1017CDFCAC890274CZ,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners  Light Green+Black ,MahMir,4.3,27,N,69.95,49.95,Y,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-light-green-black/ZC7C1017CDFCAC890274CZ/p/?o=zc7c1017cdfcac890274cz-1
107,20-Dec-2024,Z5BB144BA6576302F7275Z,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners (Green + Black) ,MahMir,4.8,8,N,69.95,49.95,Y,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-green-black/Z5BB144BA6576302F7275Z/p/?o=z5bb144ba6576302f7275z-1
108,20-Dec-2024,ZA4D68DC410E6B28CE258Z,"ZCM-HAPPY Yoga Mat with Straps, Non-Slip TPE Pilates Fitness Mat for Home Exercise and Meditation 183x61x0.6cm ",ZCM-HAPPY,0.0,0,N,0.0,44.0,Y,https://www.noon.com/uae-en/yoga-mat-with-straps-non-slip-tpe-pilates-fitness-mat-for-home-exercise-and-meditation-183x61x0-6cm/ZA4D68DC410E6B28CE258Z/p/?o=za4d68dc410e6b28ce258z-1
109,20-Dec-2024,Z3C8FFE396E1C4B2EFA2DZ,Generic Pilates Yoga Bed Yoga Studio Pilates Core Bed Pilates Training Bed Strength Adjustment Stainless Steel Yoga Training Bed ,Generic,0.0,0,Y,2500.0,1969.0,Y,https://www.noon.com/uae-en/pilates-yoga-bed-yoga-studio-pilates-core-bed-pilates-training-bed-strength-adjustment-stainless-steel-yoga-training-bed/Z3C8FFE396E1C4B2EFA2DZ/p/?o=z3c8ffe396e1c4b2efa2dz-1
110,20-Dec-2024,Z24E1B5B4FDE8BB5C6111Z,"Bernessi 8MM Yoga Mat with Carrying Strap Anti-Slip for Home Workout Exercises Meditation Eco Friendly, Non Skid TPE Yoga Mattres for Pilates 183x61x0.8cm Thick, Pink/Black Color ",Bernessi,4.8,65,Y,165.0,69.9,Y,https://www.noon.com/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color/Z24E1B5B4FDE8BB5C6111Z/p/?o=z24e1b5b4fde8bb5c6111z-1
